"","target_child_id","stem","tokens"
"997",2302,"tap",0
"998",2302,"teach",3
"999",2302,"tickle",0
"1000",2302,"tie",1
"1001",2315,"adopt",0
"1002",2315,"attack",0
"1003",2315,"bite",0
"1004",2315,"bring",3
"1005",2315,"bump",0
"1006",2315,"buy",2
"1007",2315,"celebrate",0
"1008",2315,"check",0
"1009",2315,"choose",0
"1010",2315,"cover",0
"1011",2315,"drop",4
"1012",2315,"give",23
"1013",2315,"glue",0
"1014",2315,"grab",0
"1015",2315,"greet",0
"1016",2315,"hang",0
"1017",2315,"hit",0
"1018",2315,"hog",0
"1019",2315,"hold",8
"1020",2315,"insert",0
"1021",2315,"invite",0
"1022",2315,"keep",11
"1023",2315,"kick",0
"1024",2315,"knock",1
"1025",2315,"knot",0
"1026",2315,"lick",2
"1027",2315,"pet",1
"1028",2315,"pull",2
"1029",2315,"punch",0
"1030",2315,"push",4
"1031",2315,"sell",0
"1032",2315,"slam",0
"1033",2315,"smash",0
"1034",2315,"stick",5
"1035",2315,"stroke",0
"1036",2315,"take",25
"1037",2315,"tap",0
"1038",2315,"teach",0
"1039",2315,"tickle",12
"1040",2315,"tie",1
"1041",2316,"adopt",0
"1042",2316,"attack",0
"1043",2316,"bite",6
"1044",2316,"bring",8
"1045",2316,"bump",0
"1046",2316,"buy",10
"1047",2316,"celebrate",0
"1048",2316,"check",0
"1049",2316,"choose",3
"1050",2316,"cover",1
"1051",2316,"drop",3
"1052",2316,"give",14
"1053",2316,"glue",3
"1054",2316,"grab",0
"1055",2316,"greet",0
"1056",2316,"hang",1
"1057",2316,"hit",2
"1058",2316,"hog",0
"1059",2316,"hold",4
"1060",2316,"insert",0
"1061",2316,"invite",0
"1062",2316,"keep",4
"1063",2316,"kick",4
"1064",2316,"knock",5
"1065",2316,"knot",0
"1066",2316,"lick",2
"1067",2316,"pet",1
"1068",2316,"pull",5
"1069",2316,"punch",0
"1070",2316,"push",2
"1071",2316,"sell",0
"1072",2316,"slam",0
"1073",2316,"smash",1
"1074",2316,"stick",4
"1075",2316,"stroke",0
"1076",2316,"take",59
"1077",2316,"tap",0
"1078",2316,"teach",0
"1079",2316,"tickle",1
"1080",2316,"tie",1
"1081",2317,"adopt",0
"1082",2317,"attack",0
"1083",2317,"bite",2
"1084",2317,"bring",0
"1085",2317,"bump",1
"1086",2317,"buy",4
"1087",2317,"celebrate",0
